35fl_01;;dNCDch_pho50;;240920.002_fluor_02;;240920.002_phos_03;
Time (s);Intensity (a.u.);Time (s);Intensity (a.u.);Wavelength (nm);Intensity (a.u.);Wavelength (nm);Intensity (a.u.)
3.905590057;4.022252083;7.800664902;8.019560814;;;;
3.910599947;7.122264862;7.810685158;7.711867332;;;;
3.915610075;6.334331036;7.820704937;7.711119175;;;;
3.920619965;5.635931969;7.830724716;7.673500061;;;;
3.925629854;4.077065468;7.840744972;7.556342125;;;;
3.930639982;3.785238266;7.850764751;7.636802673;;;;
3.935649872;6.49363327;7.860785007;7.538053036;;;;
3.94066;4.833819389;7.870804787;7.479374886;;;;
3.945669889;5.439024448;7.880825043;7.520234585;;;;
3.950680017;5.041915894;7.890844822;7.268340111;;;;
3.955689907;4.599628925;7.900865078;7.392151833;;;;
3.960700035;5.060025215;7.910884857;7.353231907;;;;
3.965709925;4.396824837;7.920905113;7.298487186;;;;
3.970720053;4.720101357;7.930924892;7.219596863;;;;
3.975729942;4.297499657;7.940945148;7.222349644;;;;
3.98074007;3.541007996;7.950964928;7.057293892;;;;
3.98574996;5.424412727;7.960984707;7.063612461;;;;
3.990760088;4.719841957;7.971004963;6.910936832;;;;
3.995769978;5.788687706;7.981024742;6.815400124;;;;
4.000780106;5.268250465;7.991044998;6.901712894;;;;
4.005789757;5.03920269;8.001065254;6.843505859;;;;
4.010799885;4.179569244;8.011084557;6.79479599;;;;
4.015810013;5.382759094;8.021104813;6.794808865;;;;
4.020820141;4.958645821;8.031125069;6.785770416;;;;
4.025829792;4.339058399;8.041145325;6.641489983;;;;
4.03083992;4.738863945;8.051164627;6.661486626;;;;
4.035850048;5.277885914;8.061184883;6.650823116;;;;
4.040860176;4.532846451;8.071205139;6.514681339;;;;
4.045869827;4.533998489;8.081225395;6.48639679;;;;
4.050879955;3.114964962;8.091244698;6.574160576;;;;
4.055890083;4.262004852;8.101264954;6.350884914;;;;
4.060899734;2.872248173;8.11128521;6.468259335;;;;
4.065909863;2.04835391;8.121304512;6.293351173;;;;
4.070919991;5.789765835;8.131324768;6.314665794;;;;
4.075930119;4.996680737;8.141345024;6.291974545;;;;
4.08093977;3.255464554;8.15136528;6.448304176;;;;
4.085949898;5.795916557;8.161384583;6.042425156;;;;
4.090960026;2.481031179;8.171404839;6.071442604;;;;
4.095970154;6.022416592;8.181425095;6.129393578;;;;
4.100979805;4.351766586;8.191445351;6.100915909;;;;
4.105989933;2.214268208;8.201464653;5.909018993;;;;
4.111000061;1.75505507;8.211484909;5.905229092;;;;
4.116010189;4.240493774;8.221505165;5.868292332;;;;
4.12101984;3.333926678;8.231524467;5.889292717;;;;
4.126029968;3.564272642;8.241544724;5.579929352;;;;
4.131040096;3.904816389;8.25156498;5.715373039;;;;
4.136049747;3.013602495;8.261585236;5.696408749;;;;
4.141059875;3.270998001;8.271604538;5.81935215;;;;
4.146070004;5.206732273;8.281624794;5.606970787;;;;
4.151080132;3.272493362;8.29164505;5.443635464;;;;
4.156089783;4.291606903;8.301665306;5.568955421;;;;
4.161099911;3.471031189;8.311684608;5.551398277;;;;
4.166110039;5.595729828;8.321704865;5.455386639;;;;
4.171120167;1.905323982;8.331725121;5.426190853;;;;
4.176129818;4.142382622;8.341745377;5.388177395;;;;
4.181139946;4.076247692;8.351764679;5.424325466;;;;
4.186150074;2.882624149;8.361784935;5.379196167;;;;
4.191160202;3.136288643;8.371805191;5.328625679;;;;
4.196169853;3.003202915;8.381824493;5.252121925;;;;
4.201179981;3.434277058;8.391844749;5.165232182;;;;
4.206190109;4.565390587;8.401865005;5.077975273;;;;
4.21119976;3.104047537;8.411885262;5.144188404;;;;
4.216209888;4.558389664;8.421904564;5.203611374;;;;
4.221220016;3.105777264;8.43192482;5.039309978;;;;
4.226230145;3.5007267;8.441945076;4.883856297;;;;
4.231239796;4.659459591;8.451965332;5.019750595;;;;
4.236249924;4.017531872;8.461984634;4.951403618;;;;
4.241260052;2.484567642;8.47200489;4.884549141;;;;
4.24627018;3.277346849;8.482025146;4.875948906;;;;
4.251279831;4.273978233;8.492045403;4.703025341;;;;
4.256289959;3.685006618;8.502064705;4.750320435;;;;
4.261300087;2.149718046;8.512084961;4.69265604;;;;
4.266309738;2.255707026;8.522105217;4.759625912;;;;
4.271319866;2.847088575;8.532124519;4.626328945;;;;
4.276329994;4.356538296;8.542144775;4.635071278;;;;
4.281340122;2.385302544;8.552165031;4.490412712;;;;
4.286349773;2.642501831;8.562185287;4.653450012;;;;
4.291359901;2.711278439;8.57220459;4.42364645;;;;
4.296370029;3.347076893;8.582224846;4.414456367;;;;
4.301380157;2.414460421;8.592245102;4.652675152;;;;
4.306389809;2.62237215;8.602265358;4.374142647;;;;
4.311399937;3.189003468;8.61228466;4.451966763;;;;
4.316410065;2.172049284;8.622304916;4.345301628;;;;
4.321420193;3.331047773;8.632325172;4.306350708;;;;
4.326429844;3.655882597;8.642344475;4.249695778;;;;
4.331439972;2.260783911;8.652364731;4.220448971;;;;
4.3364501;3.260712862;8.662384987;4.249624252;;;;
4.341459751;3.804807663;8.672405243;4.162436962;;;;
4.346469879;1.301934481;8.682424545;4.055170536;;;;
4.351480007;5.009781361;8.692444801;4.104262352;;;;
4.356490135;3.271241665;8.702465057;3.987826109;;;;
4.361499786;3.067075253;8.712485313;4.075339317;;;;
4.366509914;2.666635036;8.722504616;3.980192661;;;;
4.371520042;2.888178587;8.732524872;3.940250874;;;;
4.37653017;4.051007271;8.742545128;3.93769598;;;;
4.381539822;1.994838476;8.752565384;3.968892574;;;;
4.38654995;3.24819231;8.762584686;3.862722397;;;;
4.391560078;3.206033707;8.772604942;3.901784897;;;;
4.396570206;2.250518084;8.782625198;3.680524826;;;;
4.401579857;1.435122848;8.792644501;3.621841908;;;;
4.406589985;3.894822598;8.802664757;3.679479122;;;;
4.411600113;1.563093662;8.812685013;3.659122944;;;;
4.416609764;3.183666229;8.822705269;3.662048817;;;;
4.421619892;2.796142101;8.832724571;3.554094791;;;;
4.42663002;2.661830425;8.842744827;3.582991362;;;;
4.431640148;2.651596069;8.852765083;3.554639101;;;;
4.436649799;2.927087307;8.862785339;3.573106766;;;;
4.441659927;3.569705963;8.872804642;3.46648097;;;;
4.446670055;3.07144928;8.882824898;3.39141655;;;;
4.451680183;2.485587597;8.892845154;3.486286879;;;;
4.456689835;2.742866039;8.90286541;3.48791194;;;;
4.461699963;2.89723897;8.912884712;3.263557911;;;;
4.466710091;2.456007957;8.922904968;3.341672182;;;;
4.471719742;3.610439301;8.932925224;3.419764996;;;;
4.47672987;1.62115705;8.942944527;3.352684498;;;;
4.481739998;3.555840969;8.952964783;3.207363129;;;;
4.486750126;2.955088139;8.962985039;3.448409557;;;;
4.491759777;1.7148844;8.973005295;3.226522923;;;;
4.496769905;1.914318442;8.983024597;3.062453747;;;;
4.501780033;1.967266083;8.993044853;3.178304672;;;;
4.506790161;2.98109293;9.003065109;3.10970068;;;;
4.511799812;1.576760054;9.013085365;3.043941975;;;;
4.51680994;1.8968817;9.023104668;3.014664412;;;;
4.521820068;2.914027929;9.033124924;2.948559523;;;;
4.526830196;2.544830799;9.04314518;3.043215275;;;;
4.531839848;3.065280437;9.053164482;2.851310492;;;;
4.536849976;2.664417744;9.063184738;2.938281298;;;;
4.541860104;1.076969624;9.073204994;2.957178593;;;;
4.546869755;3.454969883;9.08322525;2.830429554;;;;
4.551879883;1.638403296;9.093244553;2.772478104;;;;
4.556890011;2.235314131;9.103264809;2.830789089;;;;
4.561900139;2.893722534;9.113285065;2.7730937;;;;
4.56690979;2.864342451;9.123305321;2.927776098;;;;
4.571919918;2.418652296;9.133324623;2.704983234;;;;
4.576930046;2.119095325;9.143344879;2.657027245;;;;
4.581940174;1.689729333;9.153365135;2.609077454;;;;
4.586949825;2.702805042;9.163385391;2.686555147;;;;
4.591959953;1.607664466;9.173404694;2.609094143;;;;
4.596970081;1.269050717;9.18342495;2.551009655;;;;
4.601979733;1.182449937;9.193445206;2.571903944;;;;
4.606989861;1.58431673;9.203464508;2.608571053;;;;
4.611999989;2.164867878;9.213484764;2.424541712;;;;
4.617010117;0.458186537;9.22350502;2.455790043;;;;
4.622019768;1.576647639;9.233525276;2.425345421;;;;
4.627029896;2.270118237;9.243544579;2.542915821;;;;
4.632040024;3.744374514;9.253564835;2.398326397;;;;
4.637050152;0.8234337568;9.263585091;2.359186411;;;;
4.642059803;2.12744379;9.273605347;2.301260948;;;;
4.647069931;1.691413879;9.283624649;2.406674147;;;;
4.652080059;0.8800113797;9.293644905;2.223295927;;;;
4.657090187;1.236520529;9.303665161;2.339671373;;;;
4.662099838;0.823310256;9.313684464;2.176798344;;;;
4.667109966;1.780283213;9.32370472;2.290891171;;;;
4.672120094;1.996839762;9.333724976;2.231859207;;;;
4.677129745;1.002943397;9.343745232;2.213459015;;;;
4.682139874;0.6395965815;9.353764534;2.175498009;;;;
4.687150002;1.906254768;9.36378479;2.128169537;;;;
4.69216013;0.9593521357;9.373805046;2.205191135;;;;
4.697169781;1.793691993;9.383825302;2.068443775;;;;
4.702179909;1.971181154;9.393844604;2.098532677;;;;
4.707190037;1.310477495;9.403864861;2.126799107;;;;
4.712200165;1.197734594;9.413885117;1.876263261;;;;
4.717209816;0.6189647317;9.423905373;2.001859665;;;;
4.722219944;1.486509681;9.433924675;1.896012664;;;;
4.727230072;0.3548365831;9.443944931;1.96383667;;;;
4.7322402;1.392421961;9.453965187;1.924056768;;;;
4.737249851;1.75415802;9.463984489;1.905626535;;;;
4.742259979;0.2733734846;9.474004745;1.894489527;;;;
4.747270107;2.856128216;9.484025002;1.858785868;;;;
4.752279758;2.651166201;9.494045258;1.884239197;;;;
4.757289886;0.01915831491;9.50406456;1.895879984;;;;
4.762300014;1.706680059;9.514084816;1.788906097;;;;
4.767310143;0.7722063065;9.524105072;1.73206687;;;;
4.772319794;0.5922852755;9.534125328;1.70191133;;;;
4.777329922;1.847711563;9.54414463;1.722775817;;;;
4.78234005;0.27873981;9.554164886;1.682482004;;;;
4.787350178;0.7206038237;9.564185143;1.58649981;;;;
4.792359829;1.134149313;9.574205399;1.618411422;;;;
4.797369957;0.01688502356;9.584224701;1.577271223;;;;
4.802380085;1.334830403;9.594244957;1.664821863;;;;
4.807389736;0.08227386326;9.604265213;1.529152274;;;;
4.812399864;0.6355802417;9.614284515;1.472891212;;;;
4.817409992;0.2545714378;9.624304771;1.529638529;;;;
4.82242012;2.009336233;9.634325027;1.52687788;;;;
4.827429771;1.296821356;9.644345284;1.606990218;;;;
4.832439899;-0.219534114;9.654364586;1.461835504;;;;
4.837450027;1.386628389;9.664384842;1.433043122;;;;
4.842460155;1.219918013;9.674405098;1.395137548;;;;
4.847469807;0.8868284225;9.684425354;1.345354438;;;;
4.852479935;1.945136666;9.694444656;1.480331779;;;;
4.857490063;-1.520807505;9.704464912;1.365636468;;;;
4.862500191;0.5217859149;9.714485168;1.33684814;;;;
4.867509842;0.6171805263;9.724504471;1.326541424;;;;
4.87251997;0.8699086905;9.734524727;1.32619381;;;;
4.877530098;-0.1705252677;9.744544983;1.334625125;;;;
4.882539749;0.52077806;9.754565239;1.26795733;;;;
4.887549877;1.325461507;9.764584541;1.248376369;;;;
4.892560005;1.295101881;9.774604797;1.260488153;;;;
4.897570133;0.6754180789;9.784625053;1.258994699;;;;
4.902579784;0.549638629;9.794645309;1.191938639;;;;
4.907589912;-0.2302421331;9.804664612;1.029785395;;;;
4.91260004;1.338303328;9.814684868;1.172426939;;;;
4.917610168;1.504437685;9.824705124;1.086088896;;;;
4.92261982;0.4295776486;9.83472538;1.161586523;;;;
4.927629948;2.176853895;9.844744682;1.105027437;;;;
4.932640076;1.423628211;9.854764938;1.056259513;;;;
4.937649727;0.4602954388;9.864785194;1.027599096;;;;
4.942659855;0.1950369775;9.874804497;0.9890508652;;;;
4.947669983;0.220169872;9.884824753;0.949465394;;;;
4.952680111;0.4289230704;9.894845009;1.008563042;;;;
4.957689762;1.474906683;9.904865265;0.9418928027;;;;
4.96269989;1.217002273;9.914884567;0.9495433569;;;;
4.967710018;0.4736217856;9.924904823;0.8935253024;;;;
4.972720146;1.395742536;9.934925079;0.9029003978;;;;
4.977729797;1.968448639;9.944945335;0.7580462694;;;;
4.982739925;0.5549912453;9.954964638;0.9307912588;;;;
4.987750053;1.896529555;9.964984894;0.8622387648;;;;
4.992760181;2.1556077;9.97500515;0.8249783516;;;;
4.997769833;2.192829609;9.985025406;0.7864786983;;;;
5.002779961;0.1612556428;9.995044708;0.8747738004;;;;
;;10.00506496;0.7679992914;;;;
